2015-07-31;447183.45
2015-07-30;471674.7
2015-07-29;468788.25
2015-07-28;489535.2
2015-07-27;596486.1
2015-07-26;555216.9
2015-07-25;527093.7
2015-07-24;441913.5
2015-07-23;447595.05
2015-07-22;427012.95
2015-07-21;423155.25
2015-07-20;487356.45
2015-07-19;481295.85
2015-07-18;536302.2
2015-07-17;542972.85
2015-07-16;524070.75
2015-07-15;543399.15
2015-07-14;535447.5
2015-07-13;513230.55
2015-07-12;521837.4
2015-07-11;533997.45
2015-07-10;566571.6
2015-07-09;542249.4
2015-07-08;515650.8
2015-07-07;516895.05
2015-07-06;512490.3
2015-07-05;511189.35
2015-07-04;511468.65
2015-07-03;528915.45
2015-07-02;541114.35
2015-07-01;543795
2015-06-30;531463.8
2015-06-29;520488.15
2015-06-28;516928.65
2015-06-27;584876.25
2015-06-26;576375.45
2015-06-25;544943.7
2015-06-24;518849.1
2015-06-23;545771.1
2015-06-22;565734.75
2015-06-21;545462.4
2015-06-20;517459.95
2015-06-19;517991.25
2015-06-18;451141.95
2015-06-17;420441
2015-06-16;431607.75
2015-06-15;509702.55
2015-06-14;473674.95
2015-06-13;433095.6
2015-06-12;406924.35
2015-06-11;413547.75
2015-06-10;404163.9
2015-06-09;407508.15
2015-06-08;461391
2015-06-07;452740.05
2015-06-06;422094.75
2015-06-05;367421.25
2015-06-04;383844.3
2015-06-03;336716.1
2015-06-02;351062.25
2015-06-01;359213.4
2015-05-31;387598.05
2015-05-30;382207.35
2015-05-29;336992.25
2015-05-28;390216.75
2015-05-27;372628.2
2015-05-26;354146.1
2015-05-25;364956.9
2015-05-24;380173.5
2015-05-23;404234.25
2015-05-22;384864.9
2015-05-21;321720
2015-05-20;329811.3
2015-05-19;393458.1
2015-05-18;419836.2
2015-05-17;458532.9
2015-05-16;540571.5
2015-05-15;582910.65
2015-05-14;594259.05
2015-05-13;520477.65
2015-05-12;569311.05
2015-05-11;550708.2
2015-05-10;539107.8
2015-05-09;567605.85
2015-05-08;570140.55
2015-05-07;535197.6
2015-05-06;539055.3
2015-05-05;583140.6
2015-05-04;455128.8
2015-05-03;554521.8
2015-05-02;545616.75
2015-05-01;544248.6
2015-04-30;556228.05
2015-04-29;544734.75
2015-04-28;547996.05
2015-04-27;526446.9
2015-04-26;544706.4
2015-04-25;562205.7
2015-04-24;483589.05
2015-04-23;554442
2015-04-22;512990.1
2015-04-21;526108.8
2015-04-20;528729.6
2015-04-19;532392
2015-04-18;535069.5
2015-04-17;565963.65
2015-04-16;497574
2015-04-15;544672.8
2015-04-14;548575.65
2015-04-13;553652.4
2015-04-12;520422
2015-04-11;516160.05
2015-04-10;524379.45
2015-04-09;528739.05
2015-04-08;537131.7
2015-04-07;516491.85
2015-04-06;529462.5
